[main_pcf_ver4.py:26 -             <module>() ] 2022-06-24 04:02:03,929 main: Start script
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,163 After read cow ID :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,163 050103003eca
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,164 CONNECT ARDUINO
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,164 Connect arduino after flush
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,164 Serial<id=0xb665def8, open=True>(port='/dev/ttyACM0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=None, xonxoff=False, rtscts=False, dsrdtr=False)
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,165 Connect arduino s.name fuction answer :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,165 /dev/ttyACM0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,165 Start collect weight
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,474 First weight from Arduino
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,474 b'2.2\r\n'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,475 After s.readline function
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,475 Weight new after cleaning :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,475 2.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,476 main: weight_finall
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,476 -11
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,519 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,520 3: Raw ID animal_id: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,520 b'4354001c004501c38d140a0c05fa010f0101e2806894000050103003ecacd122'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,520 4: New ID animal_id_new: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,521 050103003eca
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,521 5: Null id null_id : 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,521 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,521 6: Null id string null id
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,522 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,522 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,522 After read cow ID :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,522 050103003eca
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,523 CONNECT ARDUINO
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,523 Connect arduino after flush
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,523 Serial<id=0xb665def8, open=True>(port='/dev/ttyACM0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=None, xonxoff=False, rtscts=False, dsrdtr=False)
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,524 Connect arduino s.name fuction answer :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:00,524 /dev/ttyACM0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:00,524 Start collect weight
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:02,228 First weight from Arduino
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:02,228 b'189.0\r\n'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:02,228 After s.readline function
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:02,229 Weight new after cleaning :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:02,229 189.0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:03,975 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:03,976 270.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:03,976 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:03,981 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:04,246 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:04,248 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:04,249 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:04,249 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:04,250 b'255518'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:04,250 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:05,727 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:05,727 275.7
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:05,728 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:05,733 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:05,843 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:05,845 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:05,846 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:05,846 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:05,846 b'255521'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:05,846 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:07,478 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:07,479 285.7
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:07,479 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:07,484 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:07,633 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:07,635 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:07,636 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:07,636 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:07,636 b'255525'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:07,637 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:09,229 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:09,230 66.3
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:09,230 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:09,235 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:09,650 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:09,653 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:09,653 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:09,653 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:09,654 b'255530'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:09,654 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:10,976 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:10,977 0.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:10,978 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:10,984 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:11,204 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 400 39
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,207 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,207 <Response [400]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,208 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,208 b'{"Message":"Invalid live weight (0.2)"}'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,208 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,209 Weight_finall median :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,209 272.95
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,209 Weight_finall befor return :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,210 272.95
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,210 main: weight_finall
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,210 272.95
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,211 main: Collect data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,211 START COLLECT DATA TO CSV
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,212 3 step collect data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,212 main: Send data to server
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,212 START SEND DATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:11,218 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:11,719 http://194.4.56.86:8501 "POST /api/weights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,720 Answer from server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,720 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,720 Content from main server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,720 b'107375'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,720 4 step send data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,752 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,752 3: Raw ID animal_id: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,753 b'4354001c004501c38d140a0c05fa010f0101e2806894000050103003bcedd210'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,753 4: New ID animal_id_new: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,753 050103003bce
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,753 5: Null id null_id : 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,753 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,753 6: Null id string null id
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,753 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,753 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,754 After read cow ID :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,754 050103003bce
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,754 CONNECT ARDUINO
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,754 Connect arduino after flush
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,754 Serial<id=0xb665def8, open=True>(port='/dev/ttyACM0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=None, xonxoff=False, rtscts=False, dsrdtr=False)
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,754 Connect arduino s.name fuction answer :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:11,754 /dev/ttyACM0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:11,754 Start collect weight
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:12,731 First weight from Arduino
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:12,731 b'49.6\r\n'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:12,731 After s.readline function
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:12,732 Weight new after cleaning :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:12,732 49.6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:14,481 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:14,482 232.0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:14,482 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:14,487 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:14,668 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:14,671 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:14,671 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:14,672 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:14,672 b'255539'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:14,672 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:16,232 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:16,232 319.1
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:16,235 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:16,240 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:16,362 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:16,364 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:16,364 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:16,365 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:16,365 b'255543'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:16,365 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:17,982 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:17,983 334.7
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:17,983 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:17,988 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:18,110 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:18,112 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:18,113 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:18,113 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:18,113 b'255547'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:18,113 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:19,728 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:19,729 321.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:19,729 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:19,734 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:19,865 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:19,867 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:19,868 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:19,868 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:19,868 b'255551'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:19,868 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:21,478 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:21,479 321.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:21,481 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:21,486 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:24,185 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,187 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,188 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,188 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,188 b'255556'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,189 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,190 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,190 345.5
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,190 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:24,195 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:24,361 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,364 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,364 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,364 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,364 b'255559'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,365 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,978 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:24,979 239.5
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:24,979 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:24,984 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:26,457 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,460 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,460 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,460 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,460 b'255563'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,461 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,724 Weight from Arduino :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,725 0.4
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,728 START SEND RawDATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:26,733 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:26,877 http://194.4.56.86:8501 "POST /api/RawWeights HTTP/1.1" 400 39
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,880 Answer from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,880 <Response [400]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,880 Content from RawData server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,880 b'{"Message":"Invalid live weight (0.4)"}'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,881 4 step send RawData
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,881 Weight_finall median :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,881 321.20
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,882 Weight_finall befor return :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,882 321.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,882 main: weight_finall
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:26,882 321.2
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,883 main: Collect data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,883 START COLLECT DATA TO CSV
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,883 3 step collect data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,884 main: Send data to server
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:26,884 START SEND DATA TO SERVER:
[connectionpool.py:227 -            _new_conn() ] 2022-06-24 09:02:26,888 Starting new HTTP connection (1): 194.4.56.86:8501
[connectionpool.py:452 -        _make_request() ] 2022-06-24 09:02:27,093 http://194.4.56.86:8501 "POST /api/weights HTTP/1.1" 200 6
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,096 Answer from server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,096 <Response [200]>
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,096 Content from main server: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,097 b'107376'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,097 4 step send data
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,124 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,125 3: Raw ID animal_id: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,125 b'4354001c004501c38d140a0c05fa010f0101e2806894000050103003bcedd012'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,125 4: New ID animal_id_new: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,125 050103003bce
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,125 5: Null id null_id : 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,126 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,126 6: Null id string null id
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,126 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,126 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,127 After read cow ID :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,127 050103003bce
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,127 CONNECT ARDUINO
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,127 Connect arduino after flush
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,128 Serial<id=0xb665def8, open=True>(port='/dev/ttyACM0', baudrate=9600, bytesize=8, parity='N', stopbits=1, timeout=None, xonxoff=False, rtscts=False, dsrdtr=False)
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,128 Connect arduino s.name fuction answer :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:27,128 /dev/ttyACM0
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:27,128 Start collect weight
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,474 First weight from Arduino
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,474 b'0.4\r\n'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,475 After s.readline function
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,475 Weight new after cleaning :
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,475 0.4
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,476 main: weight_finall
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,476 -11
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,485 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,486 3: Raw ID animal_id: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,486 b'4354001c004501c38d140a0c05fa010f0101e2806894000050103003e5accb2f'
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,486 4: New ID animal_id_new: 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,486 050103003e5a
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,487 5: Null id null_id : 
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,487 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,487 6: Null id string null id
[lib_pcf_ver4.py:26 -            print_log() ] 2022-06-24 09:02:28,488 435400040001
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,488 --------------------------------------
[lib_pcf_ver4.py:24 -            print_log() ] 2022-06-24 09:02:28,488 After read cow ID :
